"connection_id","repo_id","id","node_id","head_branch","head_sha","path","run_number","event","status","conclusion","workflow_id","check_suite_id","check_suite_node_id","url","html_url","github_created_at","github_updated_at","run_attempt","run_started_at","jobs_url","logs_url","check_suite_url","artifacts_url","cancel_url","rerun_url","workflow_url","type","created_at","updated_at","_raw_data_params","_raw_data_table","_raw_data_id","_raw_data_remark","environment","name","display_title"
2,283046497,20052712711,WFR_kwLOEN7yYc8AAAAEqzwdBw,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/run-connector-tests-command.yml,38290,push,completed,success,162466529,51757069521,CS_kwDOEN7yYc8AAAAMDPY00Q,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711,https://github.com/airbytehq/airbyte/actions/runs/20052712711,"2025-12-09 05:10:56","2025-12-09 05:11:02",1,"2025-12-09 05:10:56",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069521,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712711/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162466529,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106925,"","",Airbyte CI for Connector Contributions,[up-to-date]Upgrade the base image to the latest version in metadata.…
2,283046497,20052712866,WFR_kwLOEN7yYc8AAAAEqzwdog,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/java-cdk-tests.yml,30358,pull_request,completed,success,164963605,51757069887,CS_kwDOEN7yYc8AAAAMDPY2Pw,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866,https://github.com/airbytehq/airbyte/actions/runs/20052712866,"2025-12-09 05:10:57","2025-12-09 05:11:03",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069887,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712866/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/164963605,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106924,"","",Java CDK Tests,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712867,WFR_kwLOEN7yYc8AAAAEqzwdow,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/format_check.yml,121185,pull_request,completed,success,76105843,51757069890,CS_kwDOEN7yYc8AAAAMDPY2Qg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867,https://github.com/airbytehq/airbyte/actions/runs/20052712867,"2025-12-09 05:10:57","2025-12-09 05:12:58",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069890,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712867/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/76105843,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106923,"","",Global Format Check,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712871,WFR_kwLOEN7yYc8AAAAEqzwdpw,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/jvm-connector-pr-structure.yml,8265,pull_request,completed,success,193647230,51757069898,CS_kwDOEN7yYc8AAAAMDPY2Sg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871,https://github.com/airbytehq/airbyte/actions/runs/20052712871,"2025-12-09 05:10:57","2025-12-09 05:11:07",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069898,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712871/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/193647230,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106922,"","",PR cannot modify both bulk CDK and connectors,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712873,WFR_kwLOEN7yYc8AAAAEqzwdqQ,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/reviewdog.yml,7885,pull_request,completed,success,187592427,51757069900,CS_kwDOEN7yYc8AAAAMDPY2TA,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873,https://github.com/airbytehq/airbyte/actions/runs/20052712873,"2025-12-09 05:10:57","2025-12-09 05:12:57",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069900,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712873/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/187592427,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106921,"","",Reviewdog,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712875,WFR_kwLOEN7yYc8AAAAEqzwdqw,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/connectors-cdk-version-check.yml,7613,pull_request,completed,success,193674681,51757069910,CS_kwDOEN7yYc8AAAAMDPY2Vg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875,https://github.com/airbytehq/airbyte/actions/runs/20052712875,"2025-12-09 05:10:57","2025-12-09 05:11:05",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069910,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712875/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/193674681,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106920,"","",Connectors CDK Version Check,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712885,WFR_kwLOEN7yYc8AAAAEqzwdtQ,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/internal-airbyte-ci-tests.yml,22737,pull_request,completed,success,164967178,51757069939,CS_kwDOEN7yYc8AAAAMDPY2cw,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885,https://github.com/airbytehq/airbyte/actions/runs/20052712885,"2025-12-09 05:10:57","2025-12-09 05:11:05",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069939,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712885/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/164967178,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106919,"","",Internal CI Tooling Checks,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712892,WFR_kwLOEN7yYc8AAAAEqzwdvA,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/changelog_update_check.yml,8985,pull_request,completed,success,191824997,51757069958,CS_kwDOEN7yYc8AAAAMDPY2hg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892,https://github.com/airbytehq/airbyte/actions/runs/20052712892,"2025-12-09 05:10:57","2025-12-09 05:11:03",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069958,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712892/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/191824997,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106918,"","",Changelog Update Check,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712898,WFR_kwLOEN7yYc8AAAAEqzwdwg,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/connector-ci-checks.yml,23254,pull_request,completed,success,164960876,51757069981,CS_kwDOEN7yYc8AAAAMDPY2nQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898,https://github.com/airbytehq/airbyte/actions/runs/20052712898,"2025-12-09 05:10:57","2025-12-09 05:14:29",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069981,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712898/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/164960876,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106917,"","",Connector CI,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712905,WFR_kwLOEN7yYc8AAAAEqzwdyQ,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/gradle-dependency-diff.yml,23743,pull_request,completed,success,162980548,51757069997,CS_kwDOEN7yYc8AAAAMDPY2rQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905,https://github.com/airbytehq/airbyte/actions/runs/20052712905,"2025-12-09 05:10:57","2025-12-09 05:15:40",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757069997,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712905/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162980548,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106916,"","",Gradle Dependency Analysis,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052712911,WFR_kwLOEN7yYc8AAAAEqzwdzw,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/docs-build.yml,20836,pull_request,completed,failure,167935763,51757070014,CS_kwDOEN7yYc8AAAAMDPY2vg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911,https://github.com/airbytehq/airbyte/actions/runs/20052712911,"2025-12-09 05:10:57","2025-12-09 05:12:11",1,"2025-12-09 05:10:57",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757070014,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052712911/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/167935763,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106915,"","",Docs,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052722284,WFR_kwLOEN7yYc8AAAAEqzxCbA,up-to-date/source-brex,"1c4fb106729da235edbb703e4db543205a3709be",.github/workflows/auto_merge_notification.yml,7022,pull_request,completed,success,162464875,51757092794,CS_kwDOEN7yYc8AAAAMDPaPug,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284,https://github.com/airbytehq/airbyte/actions/runs/20052722284,"2025-12-09 05:11:24","2025-12-09 05:11:43",1,"2025-12-09 05:11:24",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757092794,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052722284/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162464875,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106914,"","",Add Auto-Merge Notification Text,🐙 source-brex: run up-to-date pipeline [2025-12-09]
2,283046497,20052723793,WFR_kwLOEN7yYc8AAAAEqzxIUQ,up-to-date/source-tempo,"9ea81b8168e43b48c3c2015442903cfb6460f7a1",.github/workflows/run-connector-tests-command.yml,38291,push,completed,success,162466529,51757096309,CS_kwDOEN7yYc8AAAAMDPaddQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793,https://github.com/airbytehq/airbyte/actions/runs/20052723793,"2025-12-09 05:11:28","2025-12-09 05:11:36",1,"2025-12-09 05:11:28",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757096309,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052723793/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162466529,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106913,"","",Airbyte CI for Connector Contributions,fix(source-asana): Add items field to organization_export_ids array s…
2,283046497,20052724948,WFR_kwLOEN7yYc8AAAAEqzxM1A,refs/pull/70647/head,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",dynamic/github-code-scanning/codeql,9999,dynamic,completed,success,94085535,51757099209,CS_kwDOEN7yYc8AAAAMDPaoyQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948,https://github.com/airbytehq/airbyte/actions/runs/20052724948,"2025-12-09 05:11:32","2025-12-09 05:15:03",1,"2025-12-09 05:11:32",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757099209,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052724948/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/94085535,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106912,"","",Code Quality: PR #70647,Code Quality: PR #70647
2,283046497,20052725026,WFR_kwLOEN7yYc8AAAAEqzxNIg,up-to-date/source-clockify,cc1019394baa1363160a61dfdc3d8b954d0cf675,.github/workflows/auto_merge_notification.yml,7023,pull_request,completed,success,162464875,51757099450,CS_kwDOEN7yYc8AAAAMDPapug,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026,https://github.com/airbytehq/airbyte/actions/runs/20052725026,"2025-12-09 05:11:32","2025-12-09 05:11:38",1,"2025-12-09 05:11:32",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757099450,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725026/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162464875,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106911,"","",Add Auto-Merge Notification Text,🐙 source-clockify: run up-to-date pipeline [2025-12-09]
2,283046497,20052725350,WFR_kwLOEN7yYc8AAAAEqzxOZg,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/run-connector-tests-command.yml,38292,push,completed,success,162466529,51757100238,CS_kwDOEN7yYc8AAAAMDPaszg,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350,https://github.com/airbytehq/airbyte/actions/runs/20052725350,"2025-12-09 05:11:33","2025-12-09 05:11:40",1,"2025-12-09 05:11:33",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757100238,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052725350/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162466529,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106910,"","",Airbyte CI for Connector Contributions,[up-to-date]Upgrade the base image to the latest version in metadata.…
2,283046497,20052726051,WFR_kwLOEN7yYc8AAAAEqzxRIw,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/internal-airbyte-ci-tests.yml,22738,pull_request,completed,success,164967178,51757101982,CS_kwDOEN7yYc8AAAAMDPazng,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051,https://github.com/airbytehq/airbyte/actions/runs/20052726051,"2025-12-09 05:11:35","2025-12-09 05:11:41",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757101982,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726051/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/164967178,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106909,"","",Internal CI Tooling Checks,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
2,283046497,20052726053,WFR_kwLOEN7yYc8AAAAEqzxRJQ,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/changelog_update_check.yml,8986,pull_request,completed,success,191824997,51757101984,CS_kwDOEN7yYc8AAAAMDPazoA,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053,https://github.com/airbytehq/airbyte/actions/runs/20052726053,"2025-12-09 05:11:35","2025-12-09 05:11:43",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757101984,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726053/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/191824997,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106908,"","",Changelog Update Check,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
2,283046497,20052726060,WFR_kwLOEN7yYc8AAAAEqzxRLA,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/docs-build.yml,20837,pull_request,completed,failure,167935763,51757102003,CS_kwDOEN7yYc8AAAAMDPazsw,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060,https://github.com/airbytehq/airbyte/actions/runs/20052726060,"2025-12-09 05:11:35","2025-12-09 05:16:52",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757102003,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726060/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/167935763,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106907,"","",Docs,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
2,283046497,20052726062,WFR_kwLOEN7yYc8AAAAEqzxRLg,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/gradle-dependency-diff.yml,23744,pull_request,completed,success,162980548,51757102005,CS_kwDOEN7yYc8AAAAMDPaztQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062,https://github.com/airbytehq/airbyte/actions/runs/20052726062,"2025-12-09 05:11:35","2025-12-09 05:15:58",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757102005,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726062/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/162980548,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106906,"","",Gradle Dependency Analysis,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
2,283046497,20052726064,WFR_kwLOEN7yYc8AAAAEqzxRMA,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/java-cdk-tests.yml,30359,pull_request,completed,success,164963605,51757102009,CS_kwDOEN7yYc8AAAAMDPazuQ,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064,https://github.com/airbytehq/airbyte/actions/runs/20052726064,"2025-12-09 05:11:35","2025-12-09 05:11:44",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757102009,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726064/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/164963605,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106905,"","",Java CDK Tests,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
2,283046497,20052726065,WFR_kwLOEN7yYc8AAAAEqzxRMQ,up-to-date/source-capsule-crm,"76c5640bbaa3c15cb70ac9901ed497af22e907ad",.github/workflows/jvm-connector-pr-structure.yml,8266,pull_request,completed,success,193647230,51757102010,CS_kwDOEN7yYc8AAAAMDPazug,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065,https://github.com/airbytehq/airbyte/actions/runs/20052726065,"2025-12-09 05:11:35","2025-12-09 05:11:45",1,"2025-12-09 05:11:35",https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065/jobs,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065/logs,https://api.github.com/repos/airbytehq/airbyte/check-suites/51757102010,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065/artifacts,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065/cancel,https://api.github.com/repos/airbytehq/airbyte/actions/runs/20052726065/rerun,https://api.github.com/repos/airbytehq/airbyte/actions/workflows/193647230,"","2025-12-09 05:19:07.024","2025-12-09 05:19:07.024","{""ConnectionId"":2,""Name"":""airbytehq/airbyte""}",_raw_github_api_runs,106904,"","",PR cannot modify both bulk CDK and connectors,🐙 source-capsule-crm: run up-to-date pipeline [2025-12-09]
