INVOICE_ID,LINE_NUMBER,LINE_TYPE_LOOKUP_CODE,REQUESTER_ID,DESCRIPTION,LINE_SOURCE,ORG_ID,LINE_GROUP_NUMBER,INVENTORY_ITEM_ID,ITEM_DESCRIPTION,SERIAL_NUMBER,MANUFACTURER,MODEL_NUMBER,WARRANTY_NUMBER,GENERATE_DISTS,MATCH_TYPE,DISTRIBUTION_SET_ID,ACCOUNT_SEGMENT,BALANCING_SEGMENT,COST_CENTER_SEGMENT,OVERLAY_DIST_CODE_CONCAT,DEFAULT_DIST_CCID,PRORATE_ACROSS_ALL_ITEMS,ACCOUNTING_DATE,PERIOD_NAME,DEFERRED_ACCTG_FLAG,DEF_ACCTG_START_DATE,DEF_ACCTG_END_DATE,DEF_ACCTG_NUMBER_OF_PERIODS,DEF_ACCTG_PERIOD_TYPE,SET_OF_BOOKS_ID,AMOUNT,BASE_AMOUNT,ROUNDING_AMT,QUANTITY_INVOICED,UNIT_MEAS_LOOKUP_CODE,UNIT_PRICE,WFAPPROVAL_STATUS,USSGL_TRANSACTION_CODE,DISCARDED_FLAG,ORIGINAL_AMOUNT,ORIGINAL_BASE_AMOUNT,ORIGINAL_ROUNDING_AMT,CANCELLED_FLAG,INCOME_TAX_REGION,TYPE_1099,STAT_AMOUNT,PREPAY_INVOICE_ID,PREPAY_LINE_NUMBER,INVOICE_INCLUDES_PREPAY_FLAG,CORRECTED_INV_ID,CORRECTED_LINE_NUMBER,PO_HEADER_ID,PO_LINE_ID,PO_RELEASE_ID,PO_LINE_LOCATION_ID,PO_DISTRIBUTION_ID,RCV_TRANSACTION_ID,FINAL_MATCH_FLAG,ASSETS_TRACKING_FLAG,ASSET_BOOK_TYPE_CODE,ASSET_CATEGORY_ID,PROJECT_ID,TASK_ID,EXPENDITURE_TYPE,EXPENDITURE_ITEM_DATE,EXPENDITURE_ORGANIZATION_ID,PA_QUANTITY,PA_CC_AR_INVOICE_ID,PA_CC_AR_INVOICE_LINE_NUM,PA_CC_PROCESSED_CODE,AWARD_ID,AWT_GROUP_ID,REFERENCE_1,REFERENCE_2,RECEIPT_VERIFIED_FLAG,RECEIPT_REQUIRED_FLAG,RECEIPT_MISSING_FLAG,JUSTIFICATION,EXPENSE_GROUP,START_EXPENSE_DATE,END_EXPENSE_DATE,RECEIPT_CURRENCY_CODE,RECEIPT_CONVERSION_RATE,RECEIPT_CURRENCY_AMOUNT,DAILY_AMOUNT,WEB_PARAMETER_ID,ADJUSTMENT_REASON,MERCHANT_DOCUMENT_NUMBER,MERCHANT_NAME,MERCHANT_REFERENCE,MERCHANT_TAX_REG_NUMBER,MERCHANT_TAXPAYER_ID,COUNTRY_OF_SUPPLY,CREDIT_CARD_TRX_ID,COMPANY_PREPAID_INVOICE_ID,CC_REVERSAL_FLAG,CREATION_DATE,CREATED_BY,LAST_UPDATED_BY,LAST_UPDATE_DATE,LAST_UPDATE_LOGIN,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,REQUEST_ID,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,GLOBAL_ATTRIBUTE_CATEGORY,GLOBAL_ATTRIBUTE1,GLOBAL_ATTRIBUTE2,GLOBAL_ATTRIBUTE3,GLOBAL_ATTRIBUTE4,GLOBAL_ATTRIBUTE5,GLOBAL_ATTRIBUTE6,GLOBAL_ATTRIBUTE7,GLOBAL_ATTRIBUTE8,GLOBAL_ATTRIBUTE9,GLOBAL_ATTRIBUTE10,GLOBAL_ATTRIBUTE11,GLOBAL_ATTRIBUTE12,GLOBAL_ATTRIBUTE13,GLOBAL_ATTRIBUTE14,GLOBAL_ATTRIBUTE15,GLOBAL_ATTRIBUTE16,GLOBAL_ATTRIBUTE17,GLOBAL_ATTRIBUTE18,GLOBAL_ATTRIBUTE19,GLOBAL_ATTRIBUTE20,LINE_SELECTED_FOR_APPL_FLAG,PREPAY_APPL_REQUEST_ID,APPLICATION_ID,PRODUCT_TABLE,REFERENCE_KEY1,REFERENCE_KEY2,REFERENCE_KEY3,REFERENCE_KEY4,REFERENCE_KEY5,PURCHASING_CATEGORY_ID,COST_FACTOR_ID,CONTROL_AMOUNT,ASSESSABLE_VALUE,TOTAL_REC_TAX_AMOUNT,TOTAL_NREC_TAX_AMOUNT,TOTAL_REC_TAX_AMT_FUNCL_CURR,TOTAL_NREC_TAX_AMT_FUNCL_CURR,INCLUDED_TAX_AMOUNT,PRIMARY_INTENDED_USE,TAX_ALREADY_CALCULATED_FLAG,SHIP_TO_LOCATION_ID,PRODUCT_TYPE,PRODUCT_CATEGORY,PRODUCT_FISC_CLASSIFICATION,USER_DEFINED_FISC_CLASS,TRX_BUSINESS_CATEGORY,SUMMARY_TAX_LINE_ID,TAX_REGIME_CODE,TAX,TAX_JURISDICTION_CODE,TAX_STATUS_CODE,TAX_RATE_ID,TAX_RATE_CODE,TAX_RATE,TAX_CODE_ID,HISTORICAL_FLAG,TAX_CLASSIFICATION_CODE,SOURCE_APPLICATION_ID,SOURCE_EVENT_CLASS_CODE,SOURCE_ENTITY_CODE,SOURCE_TRX_ID,SOURCE_LINE_ID,SOURCE_TRX_LEVEL_TYPE,RETAINED_AMOUNT,RETAINED_AMOUNT_REMAINING,RETAINED_INVOICE_ID,RETAINED_LINE_NUMBER,LINE_SELECTED_FOR_RELEASE_FLAG,LINE_OWNER_ROLE,DISPUTABLE_FLAG,RCV_SHIPMENT_LINE_ID,AIL_INVOICE_ID,AIL_DISTRIBUTION_LINE_NUMBER,AIL_INVOICE_ID2,AIL_DISTRIBUTION_LINE_NUMBER2,AIL_INVOICE_ID3,AIL_DISTRIBUTION_LINE_NUMBER3,AIL_INVOICE_ID4,PAY_AWT_GROUP_ID
10667450,26,ITEM,,2630088,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,-15.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285348,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,13,ITEM,,2595111,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,1.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284744,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,16,ITEM,,2595113,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,238.13,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285200,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,15,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,76.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285197,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,14,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,50.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285196,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,20,ITEM,,2595101,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,18.4,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285194,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,3,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,45.89,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284739,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,33,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,219.47,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285564,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,27,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,5.46,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285345,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,11,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,208.83,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284740,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,35,ITEM,,2595111,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,36.01,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285566,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,29,ITEM,,2595087,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,29.34,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285560,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,28,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,9.55,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285346,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,32,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,40.31,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285563,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,24,ITEM,,2595093,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,92.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285344,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,9,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,84.12,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284737,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,30,ITEM,,2595093,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,52.73,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285561,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,4,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,651.8,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284741,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,10,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,3.69,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284738,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,21,ITEM,,2595105,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,473.41,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285198,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,18,ITEM,,2595121,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,147.74,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285203,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,7,ITEM,,2631092,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,632.56,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219284747,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,25,ITEM,,2630088,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,-29.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285347,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,22,ITEM,,2595111,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,41.16,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285199,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,2,ITEM,,2595102,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,425.32,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285195,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,17,ITEM,,2595120,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,26.49,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285201,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,34,ITEM,,2595105,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,471.67,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285565,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,23,ITEM,,2595120,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,-439.25,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285202,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667450,31,ITEM,,2595103,IMPORTED,121,,,,,,,,D,NOT_MATCHED,,,,,,15142722,,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,35.33,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219285562,,,2023-11-27 10:27:16.000000 UTC,892331,892331,2023-11-27 10:27:16.000000 UTC,-1,200,40157,2023-11-27 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10658447,1,ITEM,,,MANUAL LINE ENTRY,101,,,,,,,,D,NOT_MATCHED,,,,,,10333378,false,2023-10-06 00:00:00.000000 UTC,Oct-23,false,,,,,1,100.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 06:39:18.000000 UTC,917841,917841,2023-11-13 06:39:18.000000 UTC,198891705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10658446,1,ITEM,,,MANUAL LINE ENTRY,101,,,,,,,,D,NOT_MATCHED,,,,,,,false,2023-10-06 00:00:00.000000 UTC,Oct-23,false,,,,,1,1000.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06 08:21:51.000000 UTC,917841,917841,2023-11-06 08:21:51.000000 UTC,198796758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664498,1,ITEM,,,MANUAL LINE ENTRY,121,,,,,,,,D,NOT_MATCHED,,,,,,14990995,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,1773.36,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 09:10:20.000000 UTC,892331,892331,2023-11-10 09:10:20.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
