CODE_COMBINATION_ID,LAST_UPDATE_DATE,LAST_UPDATED_BY,CHART_OF_ACCOUNTS_ID,DETAIL_POSTING_ALLOWED_FLAG,DETAIL_BUDGETING_ALLOWED_FLAG,ACCOUNT_TYPE,ENABLED_FLAG,SUMMARY_FLAG,SEGMENT1,SEGMENT2,SEGMENT3,SEGMENT4,SEGMENT5,SEGMENT6,SEGMENT7,SEGMENT8,SEGMENT9,SEGMENT10,SEGMENT11,SEGMENT12,SEGMENT13,SEGMENT14,SEGMENT15,SEGMENT16,SEGMENT17,SEGMENT18,SEGMENT19,SEGMENT20,SEGMENT21,SEGMENT22,SEGMENT23,SEGMENT24,SEGMENT25,SEGMENT26,SEGMENT27,SEGMENT28,SEGMENT29,SEGMENT30,DESCRIPTION,TEMPLATE_ID,ALLOCATION_CREATE_FLAG,START_DATE_ACTIVE,END_DATE_ACTIVE,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,CONTEXT,SEGMENT_ATTRIBUTE1,SEGMENT_ATTRIBUTE2,SEGMENT_ATTRIBUTE3,SEGMENT_ATTRIBUTE4,SEGMENT_ATTRIBUTE5,SEGMENT_ATTRIBUTE6,SEGMENT_ATTRIBUTE7,SEGMENT_ATTRIBUTE8,SEGMENT_ATTRIBUTE9,SEGMENT_ATTRIBUTE10,SEGMENT_ATTRIBUTE11,SEGMENT_ATTRIBUTE12,SEGMENT_ATTRIBUTE13,SEGMENT_ATTRIBUTE14,SEGMENT_ATTRIBUTE15,SEGMENT_ATTRIBUTE16,SEGMENT_ATTRIBUTE17,SEGMENT_ATTRIBUTE18,SEGMENT_ATTRIBUTE19,SEGMENT_ATTRIBUTE20,SEGMENT_ATTRIBUTE21,SEGMENT_ATTRIBUTE22,SEGMENT_ATTRIBUTE23,SEGMENT_ATTRIBUTE24,SEGMENT_ATTRIBUTE25,SEGMENT_ATTRIBUTE26,SEGMENT_ATTRIBUTE27,SEGMENT_ATTRIBUTE28,SEGMENT_ATTRIBUTE29,SEGMENT_ATTRIBUTE30,SEGMENT_ATTRIBUTE31,SEGMENT_ATTRIBUTE32,SEGMENT_ATTRIBUTE33,SEGMENT_ATTRIBUTE34,SEGMENT_ATTRIBUTE35,SEGMENT_ATTRIBUTE36,SEGMENT_ATTRIBUTE37,SEGMENT_ATTRIBUTE38,SEGMENT_ATTRIBUTE39,SEGMENT_ATTRIBUTE40,SEGMENT_ATTRIBUTE41,SEGMENT_ATTRIBUTE42,REFERENCE1,REFERENCE2,REFERENCE3,REFERENCE4,REFERENCE5,JGZZ_RECON_FLAG,JGZZ_RECON_CONTEXT,PRESERVE_FLAG,REFRESH_FLAG,IGI_BALANCED_BUDGET_FLAG,COMPANY_COST_CENTER_ORG_ID,REVALUATION_ID,LEDGER_SEGMENT,LEDGER_TYPE_CODE,ALTERNATE_CODE_COMBINATION_ID
1566380,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,1251,489,90,6345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2009-09-30 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1558421,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,1251,489,57,6610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2009-09-30 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1642807,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,1251,489,29,6280,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2009-09-30 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2360905,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,5326,810,15,6750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2093251,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,5326,2031,50,6075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2101046,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,5326,2031,13,6530,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1939069,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2713,80,6612,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1953277,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2713,19,6773,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1942765,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2713,80,6742,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1930149,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2713,75,6220,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1939072,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2714,14,6612,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2135720,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2714,55,6610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1938017,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2714,80,6605,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2053418,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2714,60,6330,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1952987,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2715,60,6750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2033390,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2715,40,6425,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2105524,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2715,91,6744,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2037427,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2716,20,6127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1892658,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2716,15,6440,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1918137,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2717,44,6345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2183571,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,55,6290,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1939616,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2717,15,6630,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2177909,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,52,6140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2202055,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,17,6600,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2276739,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,41,6742,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2394388,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,55,6742,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
3543318,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6204,2717,60,6060,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1980730,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2717,41,6075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2169517,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,40,6145,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1864549,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6205,2717,52,6345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2728262,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,5,5612,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1547543,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6205,2717,43,6611,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2241429,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6206,2717,40,6330,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2005964,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2750,17,6050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1892534,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2750,15,6010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1737533,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2751,40,7740,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2093423,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2753,20,6075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2250713,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2754,57,5680,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2017-04-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2527949,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2758,16,6215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
3664574,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,2760,57,7613,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2017-04-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1805016,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,4001,90,6600,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2196419,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,4001,85,6060,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2011575,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,4001,55,5120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2317471,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,4001,44,6180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1780184,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,4001,75,6010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
3338915,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,13120,5182,27,TIME,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2752655,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,13130,5185,20,6630,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2119473,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,13150,5186,20,6140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
3390980,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,13150,5186,16,6750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
3377068,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,13150,5187,91,6450,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2372034,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,9000,40,5773,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
2849477,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,9002,15,6424,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1592957,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,5326,9002,15,6430,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1715910,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,5326,9002,35,6055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
1590924,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,E,true,false,6203,9002,16,6275,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-01 00:00:00.000000 UTC,2010-05-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
15088240,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,L,true,false,3161,0,0,2500,3165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
15089369,2023-12-05 13:19:15.000000 UTC,846065,101,true,true,R,true,false,21711,1,7,4010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-01 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,,,,,,,,,
